date, away, home, away_score, home_score, home_sp, away_sp ,net_score,home_sp_stat,away_sp_stat,win
20230728,TBA,HOU,4,3,Cristian Javier,Shane McClanahan,-1,2.43,2.79,0
20230728,MIN,KCA,5,8,Brady Singer,Sonny Gray,3,3.97,3.67,1
20230728,ANA,TOR,1,4,Kevin Gausman,Lucas Giolito,3,3.34,4.23,1
20230729,SEA,ARI,3,4,Brandon Pfaadt,Bryan Woo,1,,,1
20230729,MIL,ATL,5,11,Bryce Elder,Julio Teheran,6,4.25,,1
20230729,OAK,COL,11,3,Chris Flexen,Paul Blackburn,-8,4.62,4.14,0
20230729,CIN,LAN,2,3,Emmet Sheehan,Luke Weaver,1,,5.45,1
20230729,DET,MIA,5,0,Johnny Cueto,Beau Brieske,-5,4.02,5.56,0
20230729,WAS,NYN,11,6,Carlos Carrasco,Patrick Corbin,-5,4.08,6.41,0
20230729,PHI,PIT,6,7,Quinn Priester,Aaron Nola,1,,2.74,1
20230729,TEX,SDN,0,4,Yu Darvish,Martin Perez,4,3.49,3.59,1
20230729,BOS,SFN,2,3,Ryan Walker,James Paxton,1,,,1
20230729,CHN,SLN,5,1,Adam Wainwright,Jameson Taillon,-4,4.53,4.2,0
20230729,NYA,BAL,8,3,Tyler Wells,Clarke Schmidt,-5,3.78,3.51,0
20230729,CLE,CHA,2,7,Mike Clevinger,Logan Allen,5,4.65,6.37,1
20230729,TBA,HOU,4,17,Hunter Brown,Taj Bradley,13,2.96,,1
20230729,MIN,KCA,7,10,Jordan Lyles,Bailey Ober,3,4.94,4.71,1
20230729,ANA,TOR,1,6,Alek Manoah,Reid Detmers,5,3.31,4.05,1
20230730,SEA,ARI,4,0,Merrill Kelly,Luis Castillo,-4,3.62,3.31,0
20230730,MIL,ATL,6,8,AJ Smith-Shawver,Colin Rea,2,,,1
20230730,OAK,COL,0,2,Ty Blach,Luis Medina,2,4.08,,1
20230730,CIN,LAN,9,0,Michael Grove,Graham Ashcraft,-9,3.1,4.02,0
20230730,DET,MIA,6,8,Jesus Luzardo,Tarik Skubal,2,3.39,3.31,1
20230730,WAS,NYN,2,5,Justin Verlander,Trevor Williams,3,2.66,3.67,1
20230730,PHI,PIT,4,6,Rich Hill,Cristopher Sanchez,2,4.08,4.28,1
20230730,TEX,SDN,3,5,Blake Snell,Cody Bradford,2,3.19,,1
20230730,BOS,SFN,3,4,Scott Alexander,Brennan Bernardino,1,2.32,1.64,1
20230730,CHN,SLN,0,3,Steven Matz,Kyle Hendricks,3,3.67,5.07,1
20230730,NYA,BAL,3,9,Dean Kremer,Luis Severino,6,4.49,2.94,1
20230730,CLE,CHA,5,0,Michael Kopech,Aaron Civale,-5,3.94,3.8,0
20230730,TBA,HOU,8,2,Brandon Bielak,Zack Littell,-6,4.25,3.64,0
20230730,MIN,KCA,1,2,Ryan Yarbrough,Kenta Maeda,1,4.4,,1
20230730,ANA,TOR,3,2,Jose Berrios,Tyler Anderson,-1,5.11,3.1,0
20230731,ANA,ATL,4,1,Charlie Morton,Chase Silseth,-3,4.11,6.61,0
20230731,CIN,CHN,6,5,Marcus Stroman,Andrew Abbott,-1,3.94,,0
20230731,SDN,COL,3,4,Austin Gomber,Seth Lugo,1,4.59,3.46,1
20230731,PHI,MIA,4,2,Edward Cabrera,Taijuan Walker,-2,4.05,3.94,0
20230731,ARI,SFN,4,3,Jake Junis,Ryne Nelson,-1,,2.24,0
20230731,MIL,WAS,3,5,Jake Irvin,Corbin Burnes,2,,3.05,1
20230731,CLE,HOU,3,7,J. P. France,Noah Syndergaard,4,,4.43,1
20230731,TBA,NYA,5,1,Jhony Brito,Tyler Glasnow,-4,,5.75,0
20230731,BOS,SEA,2,6,George Kirby,Nick Pivetta,4,3.31,4.65,1
20230731,BAL,TOR,4,2,Chris Bassitt,Kyle Gibson,-2,3.46,4.46,0
20230801,ANA,ATL,1,5,Spencer Strider,Patrick Sandoval,4,2.39,3.91,1
20230801,CIN,CHN,9,20,Justin Steele,Ben Lively,11,3.59,,1
20230801,SDN,COL,8,5,Peter Lambert,Pedro Avila,-3,,6.17,0
20230801,OAK,LAN,3,7,Lance Lynn,Ken Waldichuk,4,3.62,4.59,1
20230801,PHI,MIA,3,1,Sandy Alcantara,Ranger Suarez,-2,2.9,3.78,0
20230801,DET,PIT,1,4,Johan Oviedo,Matt Manning,3,3.17,3.97,1
20230801,ARI,SFN,3,4,Alex Cobb,Zac Gallen,1,3.15,3.17,1
20230801,MIN,SLN,3,2,Miles Mikolas,Pablo Lopez,-1,3.89,3.75,0
20230801,MIL,WAS,6,4,Josiah Gray,Freddy Peralta,-2,4.25,2.7,0
20230801,CLE,HOU,0,2,Framber Valdez,Gavin Williams,2,3.31,,1
20230801,NYN,KCA,6,7,Zack Greinke,Jose Quintana,1,4.78,3.86,1
20230801,TBA,NYA,5,2,Carlos Rodon,Zach Eflin,-3,2.64,3.27,0
20230801,BOS,SEA,6,4,Bryce Miller,Brayan Bello,-2,,3.8,0
20230801,CHA,TEX,0,2,Andrew Heaney,Jesse Scholtens,2,3.39,,1
20230801,BAL,TOR,13,3,Hyun-Jin Ryu,Kyle Bradish,-10,,4.49,0
20230802,ANA,ATL,5,12,Yonny Chirinos,Lucas Giolito,7,3.01,4.23,1
20230802,CIN,CHN,6,16,Drew Smyly,Brandon Williamson,10,4.17,,1
20230802,SDN,COL,11,1,Kyle Freeland,Nick Martinez,-10,5.14,3.83,0
20230802,OAK,LAN,1,10,Tony Gonsolin,Hogan Harris,9,3.12,,1
20230802,PHI,MIA,8,9,Braxton Garrett,Zack Wheeler,1,4.05,3.1,1
20230802,DET,PIT,6,3,Osvaldo Bido,Eduardo Rodriguez,-3,,4.2,0
20230802,ARI,SFN,2,4,Logan Webb,Slade Cecconi,2,3.59,,1
20230802,MIN,SLN,3,7,Dakota Hudson,Joe Ryan,4,5.01,3.57,1
20230802,MIL,WAS,2,3,MacKenzie Gore,Wade Miley,1,5.21,3.89,1
20230802,CLE,HOU,2,3,Ronel Blanco,Tanner Bibee,1,7.88,,1
20230802,NYN,KCA,0,4,Cole Ragans,Kodai Senga,4,4.78,,1
20230802,TBA,NYA,2,7,Gerrit Cole,Shane McClanahan,5,3.31,2.79,1
20230802,BOS,SEA,3,6,Logan Gilbert,Kutter Crawford,3,4.11,4.62,1
20230802,CHA,TEX,1,11,Dane Dunning,Dylan Cease,10,4.49,2.7,1
20230802,BAL,TOR,1,4,Yusei Kikuchi,Grayson Rodriguez,3,5.63,,1
20230803,CIN,CHN,3,5,Jameson Taillon,Luke Weaver,2,4.2,5.45,1
20230803,OAK,LAN,2,8,Julio Urias,JP Sears,6,2.81,4.49,1
20230803,PHI,MIA,4,2,Johnny Cueto,Michael Lorenzen,-2,4.02,3.91,0
20230803,PIT,MIL,1,14,Adrian Houser,Mitch Keller,13,4.94,4.23,1
20230803,ARI,SFN,0,1,Scott Alexander,Brandon Pfaadt,1,2.32,,1
20230803,MIN,SLN,5,3,Matthew Liberatore,Sonny Gray,-2,5.49,3.67,0
20230803,SEA,ANA,5,3,Shohei Ohtani,Bryan Woo,-2,2.68,,0
20230803,NYN,KCA,2,9,Brady Singer,Carlos Carrasco,7,3.97,4.08,1
20230803,HOU,NYA,3,4,Clarke Schmidt,Cristian Javier,1,3.51,2.43,1
20230803,CHA,TEX,3,5,Max Scherzer,Touki Toussaint,2,2.87,4.02,1
20230803,BAL,TOR,6,1,Kevin Gausman,Jack Flaherty,-5,3.34,4.94,0
20230804,ATL,CHN,8,0,Kyle Hendricks,Max Fried,-8,5.07,2.85,0
20230804,WAS,CIN,6,3,Graham Ashcraft,Patrick Corbin,-3,4.02,6.41,0
20230804,PIT,MIL,8,4,Colin Rea,Quinn Priester,-4,,,0
20230804,KCA,PHI,7,5,Aaron Nola,Jordan Lyles,-2,2.74,4.94,0
20230804,LAN,SDN,10,5,Yu Darvish,Bobby Miller,-5,3.49,,0
20230804,COL,SLN,9,4,Adam Wainwright,Chris Flexen,-5,4.53,4.62,0
20230804,SEA,ANA,9,7,Reid Detmers,Luis Castillo,-2,4.05,3.31,0
20230804,NYN,BAL,3,10,Dean Kremer,David Peterson,7,4.49,3.94,1
20230804,TOR,BOS,7,3,James Paxton,Alek Manoah,-4,,3.31,0
20230804,CHA,CLE,2,4,Logan Allen,Mike Clevinger,2,6.37,4.65,1
20230804,TBA,DET,8,0,Reese Olson,Zack Littell,-8,,3.64,0
20230804,ARI,MIN,2,3,Bailey Ober,Merrill Kelly,1,4.71,3.62,1
20230804,HOU,NYA,7,3,Luis Severino,Hunter Brown,-4,2.94,2.96,0
20230804,MIA,TEX,2,6,Jordan Montgomery,Jesus Luzardo,4,4,3.39,1
20230805,ATL,CHN,6,8,Javier Assad,Bryce Elder,2,4.49,4.25,1
20230805,WAS,CIN,7,3,Andrew Abbott,Joan Adon,-4,,6.01,0
20230805,PIT,MIL,2,3,Corbin Burnes,Bailey Falter,1,3.05,4.62,1
20230805,KCA,PHI,6,9,Cristopher Sanchez,Alec Marsh,3,4.28,,1
20230805,LAN,SDN,3,8,Blake Snell,Michael Grove,5,3.19,3.1,1
20230805,COL,SLN,2,6,Steven Matz,Ty Blach,4,3.67,4.08,1
20230805,SEA,ANA,3,2,Tyler Anderson,George Kirby,-1,3.1,3.31,0
20230805,NYN,BAL,3,7,Kyle Gibson,Tylor Megill,4,4.46,4.31,1
20230805,TOR,BOS,5,4,John Schreiber,Jose Berrios,-1,2.55,5.11,0
20230805,CHA,CLE,7,4,Noah Syndergaard,Michael Kopech,-3,4.43,3.94,0
20230805,TBA,DET,2,4,Tarik Skubal,Aaron Civale,2,3.31,3.8,1
20230805,ARI,MIN,1,12,Kenta Maeda,Ryne Nelson,11,,2.24,1
20230805,HOU,NYA,1,3,Nestor Cortes,Justin Verlander,2,2.7,2.66,1
20230805,SFN,OAK,1,2,Paul Blackburn,Ross Stripling,1,4.14,3.54,1
20230805,MIA,TEX,8,9,Jon Gray,George Soriano,1,3.59,,1
20230806,ATL,CHN,4,6,Justin Steele,Charlie Morton,2,3.59,4.11,1
20230806,WAS,CIN,6,3,Lyon Richardson,Jake Irvin,-3,,,0
20230806,PIT,MIL,4,1,Brandon Woodruff,Johan Oviedo,-3,3.15,3.17,0
20230806,KCA,PHI,4,8,Taijuan Walker,Zack Greinke,4,3.94,4.78,1
20230806,LAN,SDN,8,2,Rich Hill,Lance Lynn,-6,4.08,3.62,0
20230806,COL,SLN,1,0,Zack Thompson,Austin Gomber,-1,3.72,4.59,0
20230806,SEA,ANA,3,2,Chase Silseth,Bryce Miller,-1,6.61,,0
20230806,NYN,BAL,0,2,Kyle Bradish,Jose Quintana,2,4.49,3.86,1
20230806,TOR,BOS,13,1,Brennan Bernardino,Chris Bassitt,-12,1.64,3.46,0
20230806,CHA,CLE,5,3,Xzavion Curry,Jesse Scholtens,-2,6.66,,0
20230806,TBA,DET,10,6,Matt Manning,Erasmo Ramirez,-4,3.97,3.49,0
20230806,ARI,MIN,3,5,Dallas Keuchel,Zac Gallen,2,5.49,3.17,1
20230806,HOU,NYA,9,7,Carlos Rodon,Jose Urquidy,-2,2.64,4.56,0
20230806,SFN,OAK,6,8,Luis Medina,Alex Cobb,2,,3.15,1
20230806,MIA,TEX,0,6,Andrew Heaney,Sandy Alcantara,6,3.39,2.9,1
20230807,MIA,CIN,2,5,Brandon Williamson,Eury Perez,3,,,1
20230807,COL,MIL,1,12,Freddy Peralta,Peter Lambert,11,2.7,,1
20230807,CHN,NYN,2,11,Kodai Senga,Drew Smyly,9,,4.17,1
20230807,ATL,PIT,6,7,Osvaldo Bido,Spencer Strider,1,,2.39,1
20230807,LAN,SDN,13,7,Seth Lugo,Tony Gonsolin,-6,3.46,3.12,0
20230807,SFN,ANA,8,3,Patrick Sandoval,Logan Webb,-5,3.91,3.59,0
20230807,KCA,BOS,2,6,Brayan Bello,Cole Ragans,4,3.8,4.78,1
20230807,NYA,CHA,1,5,Dylan Cease,Gerrit Cole,4,2.7,3.31,1
20230807,TOR,CLE,3,1,Gavin Williams,Hyun-Jin Ryu,-2,,,0
20230807,MIN,DET,9,3,Joey Wentz,Pablo Lopez,-6,3.62,3.75,0
20230807,TEX,OAK,5,3,Ken Waldichuk,Dane Dunning,-2,4.59,4.49,0
20230808,LAN,ARI,5,4,Brandon Pfaadt,Julio Urias,-1,,2.81,0
20230808,MIA,CIN,3,2,Luke Weaver,Braxton Garrett,-1,5.45,4.05,0
20230808,COL,MIL,7,3,Wade Miley,Kyle Freeland,-4,3.89,5.14,0
20230808,CHN,NYN,3,2,Carlos Carrasco,Jameson Taillon,-1,4.08,4.2,0
20230808,WAS,PHI,4,8,Zack Wheeler,Trevor Williams,4,3.1,3.67,1
20230808,WAS,PHI,5,4,Ranger Suarez,Josiah Gray,-1,3.78,4.25,0
20230808,ATL,PIT,8,6,Mitch Keller,Yonny Chirinos,-2,4.23,3.01,0
20230808,SFN,ANA,5,7,Lucas Giolito,Scott Alexander,2,4.23,2.32,1
20230808,HOU,BAL,7,6,Grayson Rodriguez,Framber Valdez,-1,,3.31,0
20230808,KCA,BOS,9,3,Kutter Crawford,Brady Singer,-6,4.62,3.97,0
20230808,NYA,CHA,7,1,Touki Toussaint,Clarke Schmidt,-6,4.02,3.51,0
20230808,TOR,CLE,0,1,Tanner Bibee,Yusei Kikuchi,1,,5.63,1
20230808,MIN,DET,0,6,Eduardo Rodriguez,Sonny Gray,6,4.2,3.67,1
20230808,TEX,OAK,6,1,JP Sears,Max Scherzer,-5,4.49,2.87,0
20230808,SDN,SEA,0,2,Logan Gilbert,Nick Martinez,2,4.11,3.83,1
20230808,SLN,TBA,2,4,Zach Eflin,Miles Mikolas,2,3.27,3.89,1
20230809,LAN,ARI,2,0,Merrill Kelly,Bobby Miller,-2,3.62,,0
20230809,MIA,CIN,5,4,Graham Ashcraft,Johnny Cueto,-1,4.02,4.02,0
20230809,COL,MIL,6,7,Adrian Houser,Chris Flexen,1,4.94,4.62,1
20230809,CHN,NYN,3,4,David Peterson,Kyle Hendricks,1,3.94,5.07,1
20230809,WAS,PHI,0,7,Michael Lorenzen,MacKenzie Gore,7,3.91,5.21,1
20230809,ATL,PIT,6,5,Quinn Priester,Max Fried,-1,,2.85,0
20230809,SFN,ANA,1,4,Shohei Ohtani,Ryan Walker,3,2.68,,1
20230809,HOU,BAL,8,2,Jack Flaherty,Cristian Javier,-6,4.94,2.43,0
20230809,KCA,BOS,3,4,Nick Pivetta,Jordan Lyles,1,4.65,4.94,1
20230809,NYA,CHA,2,9,Mike Clevinger,Ian Hamilton,7,4.65,6.01,1
20230809,TOR,CLE,1,0,Logan Allen,Kevin Gausman,-1,6.37,3.34,0
20230809,MIN,DET,5,9,Alex Faedo,Bailey Ober,4,5.53,4.71,1
20230809,TEX,OAK,0,2,Austin Pruitt,Jordan Montgomery,2,3.94,4,1
20230809,SDN,SEA,1,6,Emerson Hancock,Yu Darvish,5,,3.49,1
20230809,SLN,TBA,6,4,Jalen Beeks,Dakota Hudson,-2,3.7,5.01,0
20230810,COL,LAN,1,2,Clayton Kershaw,Ty Blach,1,2.51,4.08,1
20230810,WAS,PHI,2,6,Aaron Nola,Patrick Corbin,4,2.74,6.41,1
20230810,ATL,PIT,5,7,Bailey Falter,Bryce Elder,2,4.62,4.25,1
20230810,HOU,BAL,4,5,Dean Kremer,Hunter Brown,1,4.49,2.96,1
20230810,KCA,BOS,0,2,James Paxton,Austin Cox,2,,,1
20230810,TOR,CLE,3,4,Noah Syndergaard,Alek Manoah,1,4.43,3.31,1
20230810,MIN,DET,0,3,Reese Olson,Kenta Maeda,3,,,1
20230810,SLN,TBA,5,2,Zack Littell,Matthew Liberatore,-3,3.64,5.49,0
20230811,SDN,ARI,10,5,Ryne Nelson,Blake Snell,-5,2.24,3.19,0
20230811,COL,LAN,1,6,Lance Lynn,Austin Gomber,5,3.62,4.59,1
20230811,NYA,MIA,9,4,Jesus Luzardo,Ian Hamilton,-5,3.39,6.01,0
20230811,ATL,NYN,7,0,Tylor Megill,Charlie Morton,-7,4.31,4.11,0
20230811,MIN,PHI,2,13,Cristopher Sanchez,Dallas Keuchel,11,4.28,5.49,1
20230811,CIN,PIT,9,2,Johan Oviedo,Andrew Abbott,-7,3.17,,0
20230811,TEX,SFN,2,1,Scott Alexander,Jon Gray,-1,2.32,3.59,0
20230811,OAK,WAS,2,8,Joan Adon,Paul Blackburn,6,6.01,4.14,1
20230811,DET,BOS,2,5,Chris Sale,Tarik Skubal,3,4.08,3.31,1
20230811,MIL,CHA,7,6,Michael Kopech,Corbin Burnes,-1,3.94,3.05,0
20230811,ANA,HOU,3,11,Justin Verlander,Reid Detmers,8,2.66,4.05,1
20230811,SLN,KCA,8,12,Dylan Coleman,Adam Wainwright,4,3.78,4.53,1
20230811,BAL,SEA,2,9,Luis Castillo,Kyle Gibson,7,3.31,4.46,1
20230811,CLE,TBA,8,9,Aaron Civale,Xzavion Curry,1,3.8,6.66,1
20230811,CHN,TOR,6,2,Jose Berrios,Javier Assad,-4,5.11,4.49,0
20230812,SDN,ARI,0,3,Zac Gallen,Rich Hill,3,3.17,4.08,1
20230812,COL,LAN,1,4,Tony Gonsolin,Peter Lambert,3,3.12,,1
20230812,NYA,MIA,1,3,Sandy Alcantara,Michael King,2,2.9,2.83,1
20230812,ATL,NYN,21,3,Denyi Reyes,Allan Winans,-18,2.22,,0
20230812,ATL,NYN,6,0,Jose Quintana,Spencer Strider,-6,3.86,2.39,0
20230812,MIN,PHI,8,1,Taijuan Walker,Pablo Lopez,-7,3.94,3.75,0
20230812,TEX,SFN,9,3,Alex Cobb,Andrew Heaney,-6,3.15,3.39,0
20230812,OAK,WAS,2,3,Jake Irvin,Luis Medina,1,,,1
20230812,DET,BOS,6,2,Brayan Bello,Matt Manning,-4,3.8,3.97,0
20230812,MIL,CHA,3,2,Jesse Scholtens,Brandon Woodruff,-1,,3.15,0
20230812,ANA,HOU,3,11,J. P. France,Tyler Anderson,8,,3.1,1
20230812,SLN,KCA,5,4,Cole Ragans,Steven Matz,-1,4.78,3.67,0
20230812,BAL,SEA,1,0,George Kirby,Cole Irvin,-1,3.31,4.4,0
20230812,CLE,TBA,5,6,Shawn Armstrong,Gavin Williams,1,3.27,,1
20230812,CHN,TOR,5,4,Chris Bassitt,Justin Steele,-1,3.46,3.59,0
20230813,SDN,ARI,4,5,Brandon Pfaadt,Seth Lugo,1,,3.46,1
20230813,COL,LAN,3,8,Julio Urias,Kyle Freeland,5,2.81,5.14,1
20230813,NYA,MIA,7,8,Eury Perez,Gerrit Cole,1,,3.31,1
20230813,ATL,NYN,6,7,Kodai Senga,Yonny Chirinos,1,,3.01,1
20230813,MIN,PHI,3,0,Ranger Suarez,Sonny Gray,-3,3.78,3.67,0
20230813,CIN,PIT,2,4,Mitch Keller,Brandon Williamson,2,4.23,,1
20230813,CIN,PIT,6,5,Andre Jackson,Luke Weaver,-1,3.36,5.45,0
20230813,TEX,SFN,2,3,Logan Webb,Dane Dunning,1,3.59,4.49,1
20230813,OAK,WAS,7,8,Trevor Williams,Ken Waldichuk,1,3.67,4.59,1
20230813,DET,BOS,3,6,Kutter Crawford,Eduardo Rodriguez,3,4.62,4.2,1
20230813,MIL,CHA,7,3,Dylan Cease,Freddy Peralta,-4,2.7,2.7,0
20230813,ANA,HOU,2,1,Jose Urquidy,Chase Silseth,-1,4.56,6.61,0
20230813,BAL,SEA,5,3,Bryce Miller,Kyle Bradish,-2,,4.49,0
20230813,CLE,TBA,9,2,Zach Eflin,Tanner Bibee,-7,3.27,,0
20230813,CHN,TOR,4,11,Hyun-Jin Ryu,Jameson Taillon,7,,4.2,1
20230814,NYA,ATL,3,11,Max Fried,Clarke Schmidt,8,2.85,3.51,1
20230814,ARI,COL,4,6,Chris Flexen,Merrill Kelly,2,4.62,3.62,1
20230814,HOU,MIA,1,5,Braxton Garrett,Framber Valdez,4,4.05,3.31,1
20230814,PIT,NYN,2,7,Carlos Carrasco,Quinn Priester,5,4.08,,1
20230814,BAL,SDN,4,1,Yu Darvish,Grayson Rodriguez,-3,3.49,,0
20230814,TBA,SFN,10,2,Ryan Walker,Tyler Glasnow,-8,,5.75,0
20230814,OAK,SLN,5,7,Miles Mikolas,JP Sears,2,3.89,4.49,1
20230814,SEA,KCA,6,7,Brady Singer,Logan Gilbert,1,3.97,4.11,1
20230814,ANA,TEX,0,12,Max Scherzer,Patrick Sandoval,12,2.87,3.91,1
20230815,NYA,ATL,0,5,Bryce Elder,Luis Severino,5,4.25,2.94,1
20230815,CHA,CHN,5,3,Kyle Hendricks,Touki Toussaint,-2,5.07,4.02,0
20230815,CLE,CIN,3,0,Graham Ashcraft,Logan Allen,-3,4.02,6.37,0
20230815,ARI,COL,8,5,Ty Blach,Joe Mantiply,-3,4.08,3.22,0
20230815,MIL,LAN,2,6,Bobby Miller,Adrian Houser,4,,4.94,1
20230815,HOU,MIA,6,5,Johnny Cueto,Cristian Javier,-1,4.02,2.43,0
20230815,PIT,NYN,7,4,David Peterson,Bailey Falter,-3,3.94,4.62,0
20230815,BAL,SDN,3,10,Michael Wacha,Jack Flaherty,7,4.56,4.94,1
20230815,TBA,SFN,0,7,Jake Junis,Zack Littell,7,,3.64,1
20230815,OAK,SLN,2,6,Dakota Hudson,Spenser Watkins,4,5.01,5.07,1
20230815,BOS,WAS,5,4,Josiah Gray,Nick Pivetta,-1,4.25,4.65,0
20230815,SEA,KCA,10,8,Jordan Lyles,Emerson Hancock,-2,4.94,,0
20230815,DET,MIN,3,5,Bailey Ober,Alex Faedo,2,4.71,5.53,1
20230815,ANA,TEX,3,7,Jordan Montgomery,Lucas Giolito,4,4,4.23,1
20230815,PHI,TOR,1,2,Yusei Kikuchi,Zack Wheeler,1,5.63,3.1,1
20230816,NYA,ATL,0,2,Charlie Morton,Randy Vasquez,2,4.11,,1
20230816,CHA,CHN,3,4,Javier Assad,Mike Clevinger,1,4.49,4.65,1
20230816,CLE,CIN,2,7,Andrew Abbott,Noah Syndergaard,5,,4.43,1
20230816,ARI,COL,9,7,Austin Gomber,Slade Cecconi,-2,4.59,,0
20230816,MIL,LAN,1,7,Clayton Kershaw,Wade Miley,6,2.51,3.89,1
20230816,HOU,MIA,12,5,Jesus Luzardo,Justin Verlander,-7,3.39,2.66,0
20230816,PIT,NYN,3,8,Tylor Megill,Johan Oviedo,5,4.31,3.17,1
20230816,BAL,SDN,2,5,Blake Snell,Dean Kremer,3,3.19,4.49,1
20230816,TBA,SFN,6,1,Ryan Walker,Aaron Civale,-5,,3.8,0
20230816,OAK,SLN,8,0,Matthew Liberatore,Paul Blackburn,-8,5.49,4.14,0
20230816,BOS,WAS,2,6,MacKenzie Gore,James Paxton,4,5.21,,1
20230816,SEA,KCA,6,5,James McArthur,Luis Castillo,-1,,3.31,0
20230816,DET,MIN,8,7,Kenta Maeda,Reese Olson,-1,,,0
20230816,ANA,TEX,2,0,Jon Gray,Reid Detmers,-2,3.59,4.05,0
20230816,PHI,TOR,9,4,Kevin Gausman,Aaron Nola,-5,3.34,2.74,0
20230817,MIL,LAN,0,1,Lance Lynn,Corbin Burnes,1,3.62,3.05,1
20230817,ARI,SDN,3,1,Rich Hill,Zac Gallen,-2,4.08,3.17,0
20230817,NYN,SLN,4,2,Adam Wainwright,Jose Quintana,-2,4.53,3.86,0
20230817,BOS,WAS,7,10,Patrick Corbin,Chris Sale,3,6.41,4.08,1
20230817,SEA,KCA,6,4,Angel Zerpa,George Kirby,-2,7.59,3.31,0
20230818,SFN,ATL,0,4,Spencer Strider,Alex Cobb,4,2.39,3.15,1
20230818,KCA,CHN,4,3,Jameson Taillon,Cole Ragans,-1,4.2,4.78,0
20230818,TOR,CIN,0,1,Brett Kennedy,Jose Berrios,1,,5.11,1
20230818,CHA,COL,1,14,Peter Lambert,Michael Kopech,13,,3.94,1
20230818,MIA,LAN,11,3,Tony Gonsolin,Sandy Alcantara,-8,3.12,2.9,0
20230818,ARI,SDN,0,4,Seth Lugo,Brandon Pfaadt,4,3.46,,1
20230818,NYN,SLN,7,1,Zack Thompson,Joey Lucchesi,-6,3.72,,0
20230818,PHI,WAS,7,8,Joan Adon,Michael Lorenzen,1,6.01,3.91,1
20230818,TBA,ANA,9,6,Tyler Anderson,Erasmo Ramirez,-3,3.1,3.49,0
20230818,DET,CLE,4,2,Gavin Williams,Tarik Skubal,-2,,3.31,0
20230818,DET,CLE,1,4,Xzavion Curry,Joey Wentz,3,6.66,3.62,1
20230818,SEA,HOU,2,0,J. P. France,Bryce Miller,-2,,,0
20230818,PIT,MIN,1,5,Pablo Lopez,Andre Jackson,4,3.75,3.36,1
20230818,BOS,NYA,8,3,Jhony Brito,Brayan Bello,-5,,3.8,0
20230818,BAL,OAK,9,4,Francisco Perez,Kyle Gibson,-5,8.38,4.46,0
20230818,MIL,TEX,9,8,Andrew Heaney,Brandon Woodruff,-1,3.39,3.15,0
20230819,SFN,ATL,5,6,Yonny Chirinos,Logan Webb,1,3.01,3.59,1
20230819,KCA,CHN,4,6,Justin Steele,Brady Singer,2,3.59,3.97,1
20230819,TOR,CIN,4,3,Brandon Williamson,Chris Bassitt,-1,,3.46,0
20230819,CHA,COL,5,11,Kyle Freeland,Jesse Scholtens,6,5.14,,1
20230819,MIA,LAN,1,3,Caleb Ferguson,Eury Perez,2,3.05,,1
20230819,MIA,LAN,1,3,Julio Urias,Braxton Garrett,2,2.81,4.05,1
20230819,ARI,SDN,6,4,Matt Waldron,Merrill Kelly,-2,,3.62,0
20230819,ARI,SDN,8,1,Yu Darvish,Scott McGough,-7,3.49,,0
20230819,NYN,SLN,13,2,Miles Mikolas,Kodai Senga,-11,3.89,,0
20230819,PHI,WAS,12,3,Jake Irvin,Cristopher Sanchez,-9,,4.28,0
20230819,TBA,ANA,6,7,Chase Silseth,Tyler Glasnow,1,6.61,5.75,1
20230819,TBA,ANA,18,4,Patrick Sandoval,Zach Eflin,-14,3.91,3.27,0
20230819,DET,CLE,4,3,Tanner Bibee,Matt Manning,-1,,3.97,0
20230819,SEA,HOU,10,3,Framber Valdez,Logan Gilbert,-7,3.31,4.11,0
20230819,PIT,MIN,7,4,Sonny Gray,Mitch Keller,-3,3.67,4.23,0
20230819,BOS,NYA,8,1,Gerrit Cole,Kutter Crawford,-7,3.31,4.62,0
20230819,BAL,OAK,7,2,Ken Waldichuk,Cole Irvin,-5,4.59,4.4,0
20230819,MIL,TEX,6,1,Dane Dunning,Freddy Peralta,-5,4.49,2.7,0
20230820,SFN,ATL,4,3,Max Fried,Jake Junis,-1,2.85,,0
20230820,KCA,CHN,3,4,Kyle Hendricks,Jordan Lyles,1,5.07,4.94,1
20230820,TOR,CIN,10,3,Hunter Greene,Hyun-Jin Ryu,-7,4,,0
20230820,CHA,COL,10,5,Chris Flexen,Dylan Cease,-5,4.62,2.7,0
20230820,NYN,SLN,3,7,Dakota Hudson,Carlos Carrasco,4,5.01,4.08,1
20230820,PHI,WAS,3,4,Trevor Williams,Zack Wheeler,1,3.67,3.1,1
20230820,DET,CLE,4,1,Logan Allen,Eduardo Rodriguez,-3,6.37,4.2,0
20230820,SEA,HOU,7,6,Hunter Brown,Emerson Hancock,-1,2.96,,0
20230820,PIT,MIN,0,2,Dallas Keuchel,Ryan Borucki,2,5.49,5.9,1
20230820,BOS,NYA,6,5,Clarke Schmidt,Josh Winckowski,-1,3.51,4.84,0
20230820,BAL,OAK,12,1,JP Sears,Kyle Bradish,-11,4.49,4.49,0
20230820,MIL,TEX,6,2,Max Scherzer,Adrian Houser,-4,2.87,4.94,0
20230821,TEX,ARI,3,4,Joe Mantiply,Jordan Montgomery,1,3.22,4,1
20230821,NYN,ATL,10,4,Allan Winans,David Peterson,-6,,3.94,0
